Filename                                                                                    Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
include/ogdf/planarity/planarization_layout/CliqueReplacer.h                                      6                 6     0.00%           6                 6     0.00%           8                 8     0.00%           0                 0         -
include/ogdf/planarlayout/BiconnectedShellingOrder.h                                              1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
include/ogdf/planarlayout/BitonicOrdering.h                                                       6                 6     0.00%           6                 6     0.00%          13                13     0.00%           0                 0         -
include/ogdf/planarlayout/GridLayoutModule.h                                                     16                 7    56.25%          12                 7    41.67%          18                11    38.89%           0                 0         -
include/ogdf/planarlayout/LeftistOrdering.h                                                      18                18     0.00%          15                15     0.00%          38                38     0.00%           4                 4     0.00%
include/ogdf/planarlayout/MMCBBase.h                                                              1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
include/ogdf/planarlayout/MMCBDoubleGrid.h                                                        2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
include/ogdf/planarlayout/MMCBLocalStretch.h                                                      1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
include/ogdf/planarlayout/MixedModelCrossingsBeautifierModule.h                                   4                 1    75.00%           4                 1    75.00%           4                 1    75.00%           0                 0         -
include/ogdf/planarlayout/MixedModelLayout.h                                                      2                 1    50.00%           2                 1    50.00%           2                 1    50.00%           0                 0         -
include/ogdf/planarlayout/PlanarDrawLayout.h                                                      8                 7    12.50%           8                 7    12.50%           8                 7    12.50%           0                 0         -
include/ogdf/planarlayout/PlanarStraightLayout.h                                                  6                 5    16.67%           6                 5    16.67%           6                 5    16.67%           0                 0         -
include/ogdf/planarlayout/SchnyderLayout.h                                                        2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
include/ogdf/planarlayout/ShellingOrder.h                                                        33                 7    78.79%          25                 7    72.00%          33                 7    78.79%           4                 0   100.00%
include/ogdf/planarlayout/ShellingOrderModule.h                                                   3                 1    66.67%           3                 1    66.67%           3                 1    66.67%           0                 0         -
include/ogdf/planarlayout/mixed_model_layout/IOPoints.h                                          61                 6    90.16%          34                 6    82.35%          78                15    80.77%          16                 0   100.00%
include/ogdf/planarlayout/mixed_model_layout/MMOrder.h                                            6                 0   100.00%           6                 0   100.00%           6                 0   100.00%           0                 0         -
include/ogdf/planarlayout/mixed_model_layout/MixedModelBase.h                                     6                 0   100.00%           3                 0   100.00%           3                 0   100.00%           0                 0         -
include/ogdf/simultaneous/SimDraw.h                                                              18                18     0.00%          14                14     0.00%          20                20     0.00%           6                 6     0.00%
include/ogdf/simultaneous/SimDrawColorizer.h                                                      3                 3     0.00%           3                 3     0.00%           5                 5     0.00%           0                 0         -
include/ogdf/simultaneous/SimDrawCreator.h                                                        4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
include/ogdf/simultaneous/SimDrawCreatorSimple.h                                                  1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
include/ogdf/simultaneous/SimDrawManipulatorModule.h                                              2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
include/ogdf/simultaneous/TwoLayerCrossMinSimDraw.h                                               2                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
include/ogdf/tree/LCA.h                                                                           2                 0   100.00%           2                 0   100.00%           2                 0   100.00%           0                 0         -
include/ogdf/tree/RadialTreeLayout.h                                                              6                 5    16.67%           6                 5    16.67%           6                 5    16.67%           0                 0         -
include/ogdf/tree/TreeLayout.h                                                                   14                14     0.00%          14                14     0.00%          14                14     0.00%           0                 0         -
include/ogdf/uml/FixedEmbeddingInserterUML.h                                                      7                 7     0.00%           7                 7     0.00%           7                 7     0.00%           0                 0         -
include/ogdf/uml/LayoutPlanRepUMLModule.h                                                         7                 5    28.57%           7                 5    28.57%          11                 9    18.18%           0                 0         -
include/ogdf/uml/OrthoLayoutUML.h                                                                33                33     0.00%          18                18     0.00%          49                49     0.00%          12                12     0.00%
include/ogdf/uml/PlanRepUML.h                                                                    12                12     0.00%           8                 8     0.00%          23                23     0.00%           4                 4     0.00%
include/ogdf/uml/PlanarizationLayoutUML.h                                                        13                12     7.69%          13                12     7.69%          53                52     1.89%           0                 0         -
include/ogdf/uml/SubgraphPlanarizerUML.h                                                          8                 8     0.00%           8                 8     0.00%          12                12     0.00%           0                 0         -
include/ogdf/uml/UMLCrossingMinimizationModule.h                                                  6                 4    33.33%           5                 3    40.00%           9                 7    22.22%           0                 0         -
include/ogdf/uml/UMLEdgeInsertionModule.h                                                         7                 5    28.57%           6                 4    33.33%          12                10    16.67%           0                 0         -
include/ogdf/uml/UMLGraph.h                                                                      59                59     0.00%          19                19     0.00%          84                84     0.00%          14                14     0.00%
include/ogdf/uml/UMLLayoutModule.h                                                                3                 1    66.67%           3                 1    66.67%           3                 1    66.67%           0                 0         -
include/ogdf/uml/UmlDiagramGraph.h                                                                7                 7     0.00%           7                 7     0.00%           7                 7     0.00%           0                 0         -
include/ogdf/uml/UmlModelGraph.h                                                                  7                 7     0.00%           7                 7     0.00%           7                 7     0.00%           0                 0         -
include/ogdf/uml/VariableEmbeddingInserterDynUML.h                                                5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
include/ogdf/uml/VariableEmbeddingInserterUML.h                                                   5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
include/ogdf/upward/DominanceLayout.h                                                             2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
include/ogdf/upward/ExpansionGraph.h                                                             13                 6    53.85%          11                 6    45.45%          21                 9    57.14%           2                 0   100.00%
include/ogdf/upward/FUPSModule.h                                                                  3                 2    33.33%           3                 2    33.33%           3                 2    33.33%           0                 0         -
include/ogdf/upward/FUPSSimple.h                                                                 14                 5    64.29%           4                 3    25.00%          14                 3    78.57%           6                 3    50.00%
include/ogdf/upward/FaceSinkGraph.h                                                              12                 4    66.67%           9                 4    55.56%          18                 7    61.11%           2                 0   100.00%
include/ogdf/upward/FixedEmbeddingUpwardEdgeInserter.h                                            4                 2    50.00%           4                 2    50.00%           8                 4    50.00%           0                 0         -
include/ogdf/upward/LayerBasedUPRLayout.h                                                         8                 5    37.50%           7                 5    28.57%          11                 5    54.55%           2                 0   100.00%
include/ogdf/upward/MaximalFUPS.h                                                                 3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
include/ogdf/upward/SubgraphUpwardPlanarizer.h                                                    5                 5     0.00%           5                 5     0.00%           7                 7     0.00%           0                 0         -
include/ogdf/upward/UPRLayoutModule.h                                                             1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
include/ogdf/upward/UpwardEdgeInserterModule.h                                                    5                 4    20.00%           5                 4    20.00%          13                10    23.08%           0                 0         -
include/ogdf/upward/UpwardPlanRep.h                                                              27                 1    96.30%          13                 1    92.31%          52                18    65.38%           8                 2    75.00%
include/ogdf/upward/UpwardPlanarSubgraphModule.h                                                  3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
include/ogdf/upward/UpwardPlanarSubgraphSimple.h                                                  2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
include/ogdf/upward/UpwardPlanarizerModule.h                                                     13                 2    84.62%           5                 2    60.00%          24                 4    83.33%           8                 4    50.00%
include/ogdf/upward/VisibilityLayout.h                                                            2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
src/ogdf/augmentation/DfsMakeBiconnected.cpp                                                      1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
src/ogdf/augmentation/PlanarAugmentation.cpp                                                    347                48    86.17%          25                 1    96.00%         634                70    88.96%         284                53    81.34%
src/ogdf/augmentation/PlanarAugmentationFix.cpp                                                 271               271     0.00%          16                16     0.00%         524               524     0.00%         214               214     0.00%
src/ogdf/basic/AdjacencyOracle.cpp                                                               34                 2    94.12%           4                 0   100.00%          43                 0   100.00%          26                 1    96.15%
src/ogdf/basic/CombinatorialEmbedding.cpp                                                       264                74    71.97%          29                 4    86.21%         345                68    80.29%         122                41    66.39%
src/ogdf/basic/EdgeComparer.cpp                                                                 121               121     0.00%           3                 3     0.00%         153               153     0.00%          78                78     0.00%
src/ogdf/basic/EdgeComparerSimple.cpp                                                            44                44     0.00%           3                 3     0.00%          86                86     0.00%          32                32     0.00%
src/ogdf/basic/GF2Solver.cpp                                                                     66                66     0.00%           3                 3     0.00%         107               107     0.00%          58                58     0.00%
src/ogdf/basic/Graph.cpp                                                                        633               152    75.99%          52                 3    94.23%         558                42    92.47%         258                86    66.67%
src/ogdf/basic/GraphAttributes.cpp                                                              509               144    71.71%          28                 2    92.86%         714               174    75.63%         444               166    62.61%
src/ogdf/basic/GraphCopy.cpp                                                                   1052               247    76.52%          44                 2    95.45%         966                57    94.10%         494               142    71.26%
src/ogdf/basic/GridLayout.cpp                                                                   147                56    61.90%          24                16    33.33%         256               121    52.73%         120                49    59.17%
src/ogdf/basic/Hashing.cpp                                                                       67                45    32.84%          14                 7    50.00%         115                73    36.52%          36                27    25.00%
src/ogdf/basic/Layout.cpp                                                                        40                29    27.50%           3                 2    33.33%          73                56    23.29%          28                22    21.43%
src/ogdf/basic/LayoutStatistics.cpp                                                              84                 3    96.43%           6                 0   100.00%         166                 0   100.00%          78                 7    91.03%
src/ogdf/basic/LayoutStatistics_intersect.cpp                                                   230                20    91.30%          53                 6    88.68%         331                28    91.54%         136                21    84.56%
src/ogdf/basic/Math.cpp                                                                          24                10    58.33%           5                 2    60.00%          48                16    66.67%          14                 6    57.14%
src/ogdf/basic/Module.cpp                                                                         8                 8     0.00%           1                 1     0.00%          23                23     0.00%          14                14     0.00%
src/ogdf/basic/NearestRectangleFinder.cpp                                                       120               120     0.00%           6                 6     0.00%         168               168     0.00%          78                78     0.00%
src/ogdf/basic/PreprocessorLayout.cpp                                                            27                 1    96.30%           4                 0   100.00%          58                 2    96.55%          26                 3    88.46%
src/ogdf/basic/STNumbering.cpp                                                                  112                 8    92.86%           4                 0   100.00%         194                12    93.81%          92                13    85.87%
src/ogdf/basic/Stopwatch.cpp                                                                     24                 6    75.00%           5                 0   100.00%          51                 6    88.24%          12                 4    66.67%
src/ogdf/basic/System.cpp                                                                       103                64    37.86%          15                 3    80.00%         231               128    44.59%         136               122    10.29%
src/ogdf/basic/basic.cpp                                                                         46                 9    80.43%          14                 1    92.86%          69                 5    92.75%          20                 7    65.00%
src/ogdf/basic/extended_graph_alg.cpp                                                           133               111    16.54%          13                10    23.08%         255               208    18.43%         112                93    16.96%
src/ogdf/basic/geometry.cpp                                                                     256               140    45.31%          23                11    52.17%         430               191    55.58%         194                90    53.61%
src/ogdf/basic/graph_generators/deterministic.cpp                                               183                18    90.16%          15                 0   100.00%         243                 4    98.35%         114                10    91.23%
src/ogdf/basic/graph_generators/operations.cpp                                                   87                 0   100.00%          16                 0   100.00%         276                 0   100.00%          96                 0   100.00%
src/ogdf/basic/graph_generators/randomHierarchy.cpp                                              89                89     0.00%           2                 2     0.00%         125               125     0.00%          76                76     0.00%
src/ogdf/basic/graph_generators/randomized.cpp                                                  829               165    80.10%          38                 7    81.58%        1192               176    85.23%         576               126    78.12%
src/ogdf/basic/graphics.cpp                                                                      67                37    44.78%          11                 4    63.64%         142                97    31.69%          74                63    14.86%
src/ogdf/basic/internal/config.cpp                                                                3                 2    33.33%           3                 2    33.33%           3                 2    33.33%           0                 0         -
src/ogdf/basic/memory/PoolMemoryAllocator.cpp                                                    86                31    63.95%          13                 1    92.31%         175                32    81.71%          46                17    63.04%
src/ogdf/basic/simple_graph_alg.cpp                                                             534                74    86.14%          44                 5    88.64%         923               102    88.95%         424                71    83.25%
src/ogdf/clique/CliqueFinderHeuristic.cpp                                                       208                24    88.46%          10                 0   100.00%         263                 4    98.48%         138                14    89.86%
src/ogdf/clique/CliqueFinderModule.cpp                                                           63                11    82.54%          11                 2    81.82%         131                26    80.15%          56                10    82.14%
src/ogdf/clique/CliqueFinderSPQR.cpp                                                             43                 5    88.37%           4                 0   100.00%          82                 4    95.12%          36                 6    83.33%
src/ogdf/cluster/CPlanarEdgeInserter.cpp                                                        228                72    68.42%           9                 3    66.67%         368                83    77.45%         162                59    63.58%
src/ogdf/cluster/CPlanarSubClusteredGraph.cpp                                                    14                 2    85.71%           3                 1    66.67%          46                 5    89.13%          10                 1    90.00%
src/ogdf/cluster/CconnectClusterPlanar.cpp                                                      197                51    74.11%           9                 1    88.89%         354                89    74.86%         140                42    70.00%
src/ogdf/cluster/CconnectClusterPlanarEmbed.cpp                                                 735               216    70.61%          15                 0   100.00%        1217               328    73.05%         544               191    64.89%
src/ogdf/cluster/ClusterAnalysis.cpp                                                            261               261     0.00%          18                18     0.00%         375               375     0.00%         166               166     0.00%
src/ogdf/cluster/ClusterGraph.cpp                                                               630               278    55.87%          51                11    78.43%         792               275    65.28%         364               184    49.45%
src/ogdf/cluster/ClusterGraphAttributes.cpp                                                      82                42    48.78%          13                 5    61.54%         173                92    46.82%          62                36    41.94%
src/ogdf/cluster/ClusterOrthoLayout.cpp                                                         121                28    76.86%           4                 1    75.00%         150                19    87.33%          58                19    67.24%
src/ogdf/cluster/ClusterOrthoShaper.cpp                                                         593               297    49.92%           3                 1    66.67%         715               323    54.83%         410               230    43.90%
src/ogdf/cluster/ClusterPlanRep.cpp                                                             276               114    58.70%          12                 3    75.00%         279               126    54.84%         164                87    46.95%
src/ogdf/cluster/ClusterPlanarity.cpp                                                           197               197     0.00%           7                 7     0.00%         428               428     0.00%         154               154     0.00%
src/ogdf/cluster/ClusterPlanarizationLayout.cpp                                                 137                29    78.83%           4                 0   100.00%         247                22    91.09%         108                27    75.00%
src/ogdf/cluster/HananiTutteCPlanarity.cpp                                                      814               814     0.00%          47                47     0.00%         919               919     0.00%         596               596     0.00%
src/ogdf/cluster/MaximumCPlanarSubgraph.cpp                                                     137               131     4.38%           4                 3    25.00%         300               245    18.33%         104                99     4.81%
src/ogdf/cluster/internal/CP_MasterBase.cpp                                                      86                86     0.00%          12                12     0.00%         259               259     0.00%          82                82     0.00%
src/ogdf/cluster/internal/CPlanarSubClusteredST.cpp                                              75                41    45.33%           5                 1    80.00%          99                44    55.56%          46                27    41.30%
src/ogdf/cluster/internal/CPlanarityMaster.cpp                                                  289               289     0.00%          19                19     0.00%         605               605     0.00%         252               252     0.00%
src/ogdf/cluster/internal/CPlanaritySub.cpp                                                     658               658     0.00%          21                21     0.00%        1025              1025     0.00%         432               432     0.00%
src/ogdf/cluster/internal/ChunkConnection.cpp                                                    19                19     0.00%           3                 3     0.00%          25                25     0.00%          14                14     0.00%
src/ogdf/cluster/internal/ClusterKuratowskiConstraint.cpp                                        15                 0   100.00%           3                 0   100.00%          16                 0   100.00%          12                 0   100.00%
src/ogdf/cluster/internal/CutConstraint.cpp                                                      15                15     0.00%           3                 3     0.00%          14                14     0.00%          12                12     0.00%
src/ogdf/cluster/internal/EdgeVar.cpp                                                            22                 9    59.09%           4                 2    50.00%          31                14    54.84%          10                 5    50.00%
src/ogdf/cluster/internal/MaxCPlanarMaster.cpp                                                  257               115    55.25%          18                 6    66.67%         588               236    59.86%         236               121    48.73%
src/ogdf/cluster/internal/MaxCPlanarSub.cpp                                                     749               409    45.39%          24                 3    87.50%        1431               700    51.08%         580               342    41.03%
src/ogdf/cluster/internal/MaxPlanarEdgesConstraint.cpp                                           20                14    30.00%           4                 1    75.00%          23                15    34.78%          14                13     7.14%
src/ogdf/cluster/internal/MinimalClusterConnection.cpp                                           15                15     0.00%           3                 3     0.00%          16                16     0.00%          12                12     0.00%
src/ogdf/decomposition/BCTree.cpp                                                               318                85    73.27%          15                 2    86.67%         351                58    83.48%         164                53    67.68%
src/ogdf/decomposition/DynamicBCTree.cpp                                                        113                17    84.96%          10                 1    90.00%         246                78    68.29%          70                14    80.00%
src/ogdf/decomposition/DynamicSPQRForest.cpp                                                    328                51    84.45%          12                 0   100.00%         635               107    83.15%         264                56    78.79%
src/ogdf/decomposition/DynamicSPQRTree.cpp                                                       78                78     0.00%          14                14     0.00%         193               193     0.00%          56                56     0.00%
src/ogdf/decomposition/PlanarSPQRTree.cpp                                                       292               174    40.41%          19                11    42.11%         415               251    39.52%         200               126    37.00%
src/ogdf/decomposition/StaticSPQRTree.cpp                                                        62                 5    91.94%          11                 2    81.82%         147                10    93.20%          48                 4    91.67%
src/ogdf/energybased/DavidsonHarel.cpp                                                          128                21    83.59%          14                 2    85.71%         205                16    92.20%          72                14    80.56%
src/ogdf/energybased/DavidsonHarelLayout.cpp                                                     61                42    31.15%          11                 8    27.27%         140                95    32.14%          36                31    13.89%
src/ogdf/energybased/FMMMLayout.cpp                                                             398                79    80.15%          47                 5    89.36%        1026               177    82.75%         386                79    79.53%
src/ogdf/energybased/FastMultipoleEmbedder.cpp                                                   69                 4    94.20%          24                 1    95.83%         286                18    93.71%          50                 4    92.00%
src/ogdf/energybased/GEMLayout.cpp                                                               76                17    77.63%           7                 2    71.43%         208                34    83.65%          46                 3    93.48%
src/ogdf/energybased/MultilevelLayout.cpp                                                         5                 3    40.00%           5                 3    40.00%          24                 5    79.17%           0                 0         -
src/ogdf/energybased/NodeRespecterLayout.cpp                                                    311               152    51.13%          27                16    40.74%         454                85    81.28%         182                60    67.03%
src/ogdf/energybased/PivotMDS.cpp                                                               191                19    90.05%          13                 0   100.00%         277                17    93.86%         132                20    84.85%
src/ogdf/energybased/SpringEmbedderFRExact.cpp                                                  116                32    72.41%          11                 1    90.91%         401                77    80.80%          94                29    69.15%
src/ogdf/energybased/SpringEmbedderGridVariant.cpp                                              233                67    71.24%          12                 1    91.67%         429               125    70.86%         160                66    58.75%
src/ogdf/energybased/SpringEmbedderKK.cpp                                                       143                44    69.23%          12                 4    66.67%         312                77    75.32%         134                53    60.45%
src/ogdf/energybased/StressMinimization.cpp                                                     128                40    68.75%          12                 2    83.33%         223                60    73.09%         114                50    56.14%
src/ogdf/energybased/TutteLayout.cpp                                                             82                19    76.83%           7                 2    71.43%         206                44    78.64%          78                17    78.21%
src/ogdf/energybased/davidson_harel/Attraction.cpp                                                8                 1    87.50%           4                 1    75.00%          28                 4    85.71%           4                 0   100.00%
src/ogdf/energybased/davidson_harel/EnergyFunction.cpp                                           20                 5    75.00%           4                 1    75.00%          39                16    58.97%           6                 5    16.67%
src/ogdf/energybased/davidson_harel/NodePairEnergy.cpp                                           56                20    64.29%           6                 1    83.33%          86                17    80.23%          36                12    66.67%
src/ogdf/energybased/davidson_harel/Overlap.cpp                                                  13                 8    38.46%           2                 0   100.00%          15                 3    80.00%           4                 3    25.00%
src/ogdf/energybased/davidson_harel/Planarity.cpp                                                67                58    13.43%           8                 6    25.00%         121               100    17.36%          56                50    10.71%
src/ogdf/energybased/davidson_harel/PlanarityGrid.cpp                                            14                14     0.00%           6                 6     0.00%          34                34     0.00%           4                 4     0.00%
src/ogdf/energybased/davidson_harel/Repulsion.cpp                                                13                 2    84.62%           2                 0   100.00%          15                 0   100.00%           4                 1    75.00%
src/ogdf/energybased/davidson_harel/UniformGrid.cpp                                             333               333     0.00%          15                15     0.00%         533               533     0.00%         186               186     0.00%
src/ogdf/energybased/dtree/GalaxyLevel.cpp                                                       77                 6    92.21%          18                 3    83.33%         130                 5    96.15%          42                 2    95.24%
src/ogdf/energybased/fast_multipole_embedder/ArrayGraph.cpp                                      71                31    56.34%          13                 4    69.23%         118                41    65.25%          16                 7    56.25%
src/ogdf/energybased/fast_multipole_embedder/EdgeChain.cpp                                        8                 0   100.00%           2                 0   100.00%          35                 0   100.00%           4                 0   100.00%
src/ogdf/energybased/fast_multipole_embedder/FMEKernel.cpp                                        8                 8     0.00%           2                 2     0.00%          31                31     0.00%           4                 4     0.00%
src/ogdf/energybased/fast_multipole_embedder/FMEMultipoleKernel.cpp                              81                29    64.20%           8                 3    62.50%         404               225    44.31%          54                28    48.15%
src/ogdf/energybased/fast_multipole_embedder/FMEThread.cpp                                       36                13    63.89%           9                 0   100.00%          75                30    60.00%          28                12    57.14%
src/ogdf/energybased/fast_multipole_embedder/GalaxyMultilevel.cpp                                43                 0   100.00%           6                 0   100.00%         132                 0   100.00%          42                 0   100.00%
src/ogdf/energybased/fast_multipole_embedder/LinearQuadtree.cpp                                  46                14    69.57%          11                 5    54.55%          85                31    63.53%           8                 6    25.00%
src/ogdf/energybased/fast_multipole_embedder/LinearQuadtreeBuilder.cpp                           26                 0   100.00%           7                 0   100.00%          62                 0   100.00%          16                 0   100.00%
src/ogdf/energybased/fast_multipole_embedder/LinearQuadtreeExpansion.cpp                         43                 0   100.00%           9                 0   100.00%         140                 0   100.00%          18                 0   100.00%
src/ogdf/energybased/fast_multipole_embedder/WSPD.cpp                                            17                 4    76.47%           9                 4    55.56%          32                11    65.62%           2                 0   100.00%
src/ogdf/energybased/fmmm/EdgeAttributes.cpp                                                     14                13     7.14%           3                 2    33.33%          35                28    20.00%           8                 8     0.00%
src/ogdf/energybased/fmmm/FruchtermanReingold.cpp                                                56                 0   100.00%           4                 0   100.00%          85                 0   100.00%          50                 0   100.00%
src/ogdf/energybased/fmmm/MAARPacking.cpp                                                        88                 5    94.32%          16                 0   100.00%         233                11    95.28%          70                 8    88.57%
src/ogdf/energybased/fmmm/Multilevel.cpp                                                        209                12    94.26%          20                 0   100.00%         504                14    97.22%         208                20    90.38%
src/ogdf/energybased/fmmm/NewMultipoleMethod.cpp                                                832               815     2.04%          71                65     8.45%        1577              1544     2.09%         638               633     0.78%
src/ogdf/energybased/fmmm/NodeAttributes.cpp                                                     32                30     6.25%           4                 2    50.00%          87                62    28.74%          24                24     0.00%
src/ogdf/energybased/fmmm/Set.cpp                                                                40                 4    90.00%          11                 0   100.00%          78                 0   100.00%          20                 2    90.00%
src/ogdf/energybased/fmmm/new_multipole_method/QuadTreeNM.cpp                                    63                63     0.00%          13                13     0.00%         192               192     0.00%          48                48     0.00%
src/ogdf/energybased/fmmm/new_multipole_method/QuadTreeNodeNM.cpp                                56                56     0.00%           4                 4     0.00%         128               128     0.00%          50                50     0.00%
src/ogdf/energybased/fmmm/numexcept.cpp                                                          71                32    54.93%           7                 1    85.71%         113                49    56.64%          44                27    38.64%
src/ogdf/energybased/multilevel_mixer/BarycenterPlacer.cpp                                       26                 6    76.92%           4                 1    75.00%          31                 5    83.87%          14                 5    64.29%
src/ogdf/energybased/multilevel_mixer/CirclePlacer.cpp                                           34                34     0.00%           5                 5     0.00%          42                42     0.00%          26                26     0.00%
src/ogdf/energybased/multilevel_mixer/EdgeCoverMerger.cpp                                        54                54     0.00%           4                 4     0.00%         101               101     0.00%          40                40     0.00%
src/ogdf/energybased/multilevel_mixer/IndependentSetMerger.cpp                                   65                65     0.00%           5                 5     0.00%         151               151     0.00%          58                58     0.00%
src/ogdf/energybased/multilevel_mixer/LocalBiconnectedMerger.cpp                                138               138     0.00%           9                 9     0.00%         237               237     0.00%         122               122     0.00%
src/ogdf/energybased/multilevel_mixer/MatchingMerger.cpp                                         47                47     0.00%           3                 3     0.00%          78                78     0.00%          36                36     0.00%
src/ogdf/energybased/multilevel_mixer/MedianPlacer.cpp                                           15                15     0.00%           2                 2     0.00%          31                31     0.00%          12                12     0.00%
src/ogdf/energybased/multilevel_mixer/ModularMultilevelMixer.cpp                                 48                13    72.92%           3                 0   100.00%          65                18    72.31%          40                22    45.00%
src/ogdf/energybased/multilevel_mixer/MultilevelGraph.cpp                                       284               135    52.46%          36                17    52.78%         533               231    56.66%         196                90    54.08%
src/ogdf/energybased/multilevel_mixer/RandomMerger.cpp                                           29                29     0.00%           3                 3     0.00%          56                56     0.00%          18                18     0.00%
src/ogdf/energybased/multilevel_mixer/RandomPlacer.cpp                                           19                19     0.00%           3                 3     0.00%          30                30     0.00%          14                14     0.00%
src/ogdf/energybased/multilevel_mixer/ScalingLayout.cpp                                          52                13    75.00%          10                 2    80.00%          96                28    70.83%          32                14    56.25%
src/ogdf/energybased/multilevel_mixer/SolarMerger.cpp                                           234                43    81.62%          10                 0   100.00%         316                39    87.66%         164                45    72.56%
src/ogdf/energybased/multilevel_mixer/SolarPlacer.cpp                                            21                21     0.00%           2                 2     0.00%          35                35     0.00%          14                14     0.00%
